1,1,3.846
1,1,5.212
1,12,5.129
1,12,4.521
1,23,4.587
1,23,5.137
1,25,4.621
1,26,4.411
1,27,3.357
1,28,4.491
1,28,3.721
1,29,3.766
1,30,3.177
1,30,4.357
1,2,3.333
2,3,5.355
2,3,5.592
2,4,3.94
2,4,4.41
2,5,4.983
2,6,4.396
2,7,5.603
2,8,3.683
2,8,4.339
2,9,5.942
2,10,5.014
2,10,4.728
2,11,5.143
2,13,4.061
3,14,7.635
3,14,6.964
3,15,6.784
3,15,5.398
3,16,6.193
3,17,6.725
3,17,7.352
3,18,5.074
3,19,5.483
3,20,6.867
3,20,6.289
3,21,6.212
3,22,5.547
3,22,6.428
3,24,6.73
