1,1,2.6
1,1,1.1
1,1,0.9
1,1,1.2
1,4,6.5
1,4,2.6
1,4,3.9
1,4,4.3
1,2,0.5
1,2,0.9
1,2,0.7
1,2,0.7
1,3,0.8
1,3,0.9
1,3,2.2
1,3,1.2
2,1,1.5
2,1,1.8
2,1,0.7
2,1,2.2
2,4,0.6
2,4,0.6
2,4,0.3
2,4,0.8
2,2,0.3
2,2,0.5
2,2,0.4
2,2,0.4
2,3,0.7
2,3,0.7
2,3,0.5
2,3,0.6
3,1,0.6
3,1,1.3
3,1,1.9
3,1,2.6
3,4,0.5
3,4,0.1
3,4,0.1
3,4,0.3
3,2,0.2
3,2,0.1
3,2,0.1
3,2,0.2
3,3,0.3
3,3,0.4
3,3,0.2
3,3,0.2
